Longitude,Latitude,Housing_median_age,Rooms,Bedrooms,Population,Housholds,Median_income,House_value,Close_to_Ocean (Chose this as output!)
0.3427222222,0.194,0.8461538462,0.04715157681,0.05694336695,0.02735272687,0.0550805656,0.2438704086,0.2533994932,0
0.3276111111,0.568,0.5192307692,0.0497456765,0.05073700543,0.02813743624,0.05047681684,0.2523631758,0.220999558,0
0.3390555556,0.337,0.7884615385,0.06093591048,0.09340574088,0.04991312146,0.08927984216,0.1254516366,0.115999768,0
0.3578333333,0.085,0.3846153846,0.04089521872,0.04251357642,0.02415783869,0.04077606051,0.3249783348,0.1815996368,0
0.3263333333,0.613,0.4807692308,0.06482706002,0.1047323507,0.05753601256,0.1065439,0.1391573895,0.1661996676,0
0.3203888889,0.596,0.8846153846,0.03107833164,0.03661753297,0.02295274929,0.0412693193,0.260769282,0.2587994824,1
0.3443888889,0.175,0.5769230769,0.08596134283,0.1120248254,0.06358948489,0.1072015784,0.3016465569,0.371999256,0
0.3373888889,0.227,1,0.04010681587,0.05321955004,0.02342917998,0.0550805656,0.2392707153,0.4131991736,1
0.3442777778,0.216,0.6923076923,0.03563072228,0.03382467029,0.01869289838,0.03699440973,0.4774015066,0.9693980612,0
0.3418333333,0.199,0.5961538462,0.03336724313,0.05833979829,0.03301384452,0.05425846761,0.1380841277,0.5999988,0
0.3251666667,0.613,0.25,0.08118006104,0.1109387122,0.04954879211,0.1029266689,0.1507832811,0.246999506,0
0.3422222222,0.188,0.6923076923,0.03924211597,0.03320403413,0.01328400874,0.03074646498,0.6226184921,1,0
0.3438888889,0.184,0.6923076923,0.01754832146,0.01691233514,0.008856005829,0.01709963828,0.252069862,0.4181991636,0
0.3342777778,0.48,0.4615384615,0.09552390641,0.1056633049,0.04444818116,0.1215060835,0.2571228585,0.1801996396,0
0.3208333333,0.577,1,0.03883519837,0.04965089216,0.02312090129,0.04340677409,0.2301913206,0.4175991648,1
0.3438888889,0.208,0.4038461538,0.03430824008,0.05461598138,0.03329409786,0.05425846761,0.1666555563,0.3641992716,0
0.3227777778,0.672,0.7307692308,0.01462360122,0.01660201707,0.00725856174,0.01792173627,0.2499833344,0.37499925,0
0.3102777778,0.878,0.6923076923,0.05371312309,0.05802948022,0.02323300263,0.06050641236,0.226544897,0.17999964,1
0.3202222222,0.641,0.3461538462,0.04598168871,0.06206361521,0.02712852419,0.06083525156,0.2470968602,0.3499993,0
0.3198888889,0.574,1,0.03916581892,0.05740884407,0.03183678045,0.05968431437,0.2874808346,0.485999028,1
0.3581111111,0.097,0.7884615385,0.06177517803,0.07044220326,0.03329409786,0.07070042749,0.2005932938,0.1415997168,0
0.3207222222,0.629,0.6923076923,0.03677517803,0.04747866563,0.01900117706,0.04850378165,0.189380708,0.305999388,1
0.3444444444,0.189,0.6730769231,0.0257121058,0.02839410396,0.01619864357,0.0281157514,0.2657222852,0.3773992452,0
0.3475555556,0.19,0.4423076923,0.1141149542,0.1169899147,0.07311809876,0.1279184479,0.2852343177,0.2973994052,0
0.3254444444,0.663,0.8076923077,0.05638351984,0.08316524438,0.03371447789,0.0833607366,0.1294047064,0.1461997076,0
0.3502777778,0.073,0.3269230769,0.04158189217,0.04220325834,0.02690432151,0.04587306807,0.3511165922,0.3141993716,0
0.3181111111,0.771,0.3076923077,0.006485249237,0.01132660978,0.002382153467,0.006247944755,0.1107059529,0.02999794,0
0.3445,0.212,0.7115384615,0.03883519837,0.05135764158,0.04215010369,0.05327195002,0.2190320645,0.2601994796,0
0.3483888889,0.105,0.5384615385,0.02914547304,0.05244375485,0.01883302505,0.04801052285,0.21109926,0.5999988,1
0.3232777778,0.526,0.2692307692,0.08593591048,0.105973623,0.04105711563,0.1019401513,0.2702953136,0.4723990552,0
0.3212222222,0.545,0.7115384615,0.1336978637,0.2110162917,0.05963791267,0.2078263729,0.2666488901,0.7885984228,1
0.343,0.213,0.7115384615,0.03517293998,0.07292474787,0.03321002186,0.07415323907,0.1666555563,0.4141991716,0
0.32,0.653,0.4615384615,0.04427772126,0.04484096199,0.01580628889,0.03798092733,0.2407706153,0.4967990064,0
0.3291111111,0.665,0.3269230769,0.05897761953,0.06671838635,0.0315565271,0.06116409076,0.2367242184,0.3117993764,0
0.3315555556,0.591,0.3076923077,0.002746693795,0.002792862684,0.001513368085,0.003617231174,0.2916472235,0.1999996,0
0.3233888889,0.468,0.4230769231,0.1757884028,0.2347556245,0.1063281206,0.2392305163,0.2040397307,0.3365993268,0
0.3106666667,0.891,0.25,0.06414038657,0.1115593483,0.0387029875,0.1032555081,0.1111059263,0.1575996848,1
0.3425555556,0.19,0.7115384615,0.01378433367,0.01629169899,0.00994899389,0.01940151266,0.3675288314,0.4545990908,0
0.3191111111,0.591,1,0.0501525941,0.05073700543,0.02115912785,0.05672476159,0.4794613692,1,1
0.3231111111,0.538,0.6538461538,0.01937945066,0.02823894492,0.01712347963,0.03173298257,0.2374841677,0.4035991928,0
0.3401666667,0.228,0.5192307692,0.03601220753,0.03894491854,0.02869794294,0.04406445248,0.3404706353,0.3703992592,0
0.3423333333,0.206,0.5576923077,0.1003560529,0.1564003103,0.0469704613,0.1440315686,0.1854809679,0.8999982,0
0.3256666667,0.668,0.6730769231,0.03980162767,0.04499612102,0.02412981335,0.04554422887,0.1656156256,0.153999692,0
0.3421666667,0.217,0.6730769231,0.05155137335,0.06640806827,0.02463426938,0.06609667872,0.3127791481,0.6617986764,0
0.3476666667,0.189,0.07692307692,0.002034587996,0.00155159038,0.00154139342,0.002137454785,0.5146123592,0.3875992248,0
0.3452777778,0.174,0.3653846154,0.03173957274,0.05539177657,0.03402275657,0.05392962841,0.1803813079,0.3195993608,0
0.3502222222,0.079,0.6730769231,0.0274923703,0.04127230411,0.01936550642,0.04258467609,0.1754816346,0.2673994652,0
0.3452777778,0.177,0.4423076923,0.1507629705,0.1868114818,0.1000504456,0.1890825386,0.2693020465,0.4661990676,0
0.3441666667,0.213,0.4423076923,0.08301119023,0.1131109387,0.04133736898,0.109832292,0.2489834011,0.4365991268,0
0.3223888889,0.551,0.4807692308,0.08476602238,0.07928626843,0.04683033462,0.0828674778,0.3623691754,0.5165989668,0
0.3445,0.195,0.5769230769,0.05638351984,0.0440651668,0.02384956,0.04784610326,0.6988534098,0.9971980056,0
0.3421111111,0.227,0.6346153846,0.03074771109,0.05290923196,0.03074379239,0.04653074646,0.1086260916,0.2685994628,0
0.3206666667,0.588,1,0.02980671414,0.03335919317,0.01370438877,0.03584347254,0.2610959269,0.4711990576,1
0.3345,0.476,1,0.03013733469,0.04034134988,0.01779608766,0.03929628412,0.07832811146,0.1121997756,0
0.3189444444,0.613,0.3846153846,0.04041200407,0.03584173778,0.01684322628,0.03682999013,0.3583427771,0.5817988364,0
0.322,0.496,0.8076923077,0.02922177009,0.04096198604,0.01970181044,0.03814534693,0.1724218385,0.4127991744,1
0.3224444444,0.53,0.4423076923,0.1027466938,0.130799069,0.06112325542,0.1386057218,0.2693353776,0.6067987864,0
0.3363333333,0.425,0.6153846154,0.04328585961,0.05399534523,0.02847374026,0.05754685959,0.1666555563,0.1471997056,0
0.3398333333,0.218,0.4423076923,0.1436164802,0.1219550039,0.05745193655,0.1213416639,0.4238784081,0.6965986068,0
0.3450555556,0.173,0.6153846154,0.01851475076,0.02079131109,0.02345720531,0.02219664584,0.271775215,0.3277993444,0
0.3262222222,0.594,0.6730769231,0.06815869786,0.0983708301,0.06131943277,0.1004603749,0.1291580561,0.1133997732,0
0.3555555556,0.074,0.5,0.02884028484,0.04344453064,0.009220335183,0.02597829661,0.09558029465,0.0877998244,0
0.3201111111,0.943,0.8653846154,0.05709562564,0.06951124903,0.03236926181,0.0692206511,0.1100526632,0.0923998152,0
0.3186666667,0.601,0.6923076923,0.03397761953,0.04003103181,0.01900117706,0.04094048011,0.3719018732,0.583998832,1
0.3448888889,0.168,0.4807692308,0.05129704985,0.07044220326,0.02869794294,0.07037158829,0.2981934538,0.4911990176,0
0.344,0.191,0.6923076923,0.03944557477,0.04608223429,0.03082786839,0.05294311082,0.3412239184,0.3361993276,0
0.345,0.167,0.5,0.06375890132,0.06097750194,0.03735777143,0.06445248274,0.4106459569,0.5321989356,0
0.3182777778,0.634,0.4423076923,0.06978636826,0.09123351435,0.04184182501,0.09158171654,0.2118592094,0.323999352,0
0.3437777778,0.194,0.6346153846,0.05610376399,0.06097750194,0.02726865086,0.05984873397,0.3116458903,0.565998868,0
0.3223333333,0.525,0.3653846154,0.01920142421,0.01442979054,0.007482764419,0.01627754028,0.9999333378,1,0
0.3438333333,0.207,0.8846153846,0.02873855544,0.03553141971,0.01956168376,0.03436369615,0.3514365709,0.4887990224,0
0.3486666667,0.079,0.4807692308,0.05429806714,0.1072148953,0.01586233955,0.05261427162,0.179334711,0.42499915,1
0.3498333333,0.079,0.3269230769,0.1869786368,0.2636152056,0.09335239056,0.2686616245,0.1800279981,0.3325993348,0
0.3430555556,0.209,1,0.04745676501,0.07292474787,0.03393868057,0.06856297271,0.1956536231,0.3787992424,0
0.3344444444,0.475,0.8846153846,0.06675991862,0.09200930954,0.03833865815,0.09059519895,0.1018132125,0.117999764,0
0.3428888889,0.193,0.4038461538,0.02154120041,0.04313421257,0.03595650468,0.04554422887,0.09552029865,0.1881996236,0
0.3430555556,0.207,0.8269230769,0.01943031536,0.04996121024,0.035732302,0.05031239724,0.133324445,0.3499993,0
0.342,0.229,0.6730769231,0.06627670397,0.06935608999,0.04357939577,0.06642551792,0.3124058396,0.3875992248,0
0.3484444444,0.102,0.4038461538,0.06958290946,0.09076803724,0.03505969396,0.09470568892,0.2823545097,0.6953986092,1
0.3437777778,0.183,0.8653846154,0.04015768057,0.04313421257,0.01925340508,0.04685958566,0.3361375908,0.4517990964,0
0.322,0.562,0.6730769231,0.01670905392,0.01830876649,0.009192309848,0.02203222624,0.2541497234,0.4083991832,1
0.3221666667,0.626,0.2307692308,0.10508647,0.110162917,0.05848887394,0.1040776061,0.3065595627,0.2793994412,0
0.3205,0.591,0.5961538462,0.03641912513,0.05399534523,0.01908525307,0.05721802039,0.1816078928,0.4361991276,1
0.3208333333,0.549,0.8461538462,0.1124109868,0.1152831652,0.05016534948,0.1208484051,0.4094393707,0.7893984212,1
0.3176666667,0.639,0.4230769231,0.03275686673,0.03770364624,0.0166190236,0.03617231174,0.2416505566,0.4673990652,0
0.3496111111,0.075,0.5961538462,0.0517802645,0.07773467804,0.03539599798,0.07267346268,0.1705419639,0.2413995172,1
0.3285,0.562,0.5769230769,0.01157171923,0.01086113266,0.006165573679,0.01134495232,0.326364909,0.28499943,0
0.3275555556,0.578,0.6153846154,0.07416073245,0.08192397207,0.04108514097,0.07777047024,0.1709419372,0.3999992,0
0.3175,0.646,0.4230769231,0.08463886063,0.08533747091,0.03668516339,0.08418283459,0.3140123992,0.5323989352,0
0.3424444444,0.188,0.4230769231,0.03530010173,0.05213343677,0.02606356146,0.04718842486,0.1865275648,0.5499989,0
0.3418888889,0.228,0.4423076923,0.04229399797,0.04685802948,0.03480746595,0.04653074646,0.3728484768,0.4351991296,0
0.3307222222,0.596,0.4807692308,0.06370803662,0.08207913111,0.03208900846,0.07941466623,0.1337244184,0.205999588,0
0.3467222222,0.165,0.07692307692,0.04560020346,0.06051202483,0.02513872541,0.06346596514,0.2830677955,0.3655992688,0
0.3427222222,0.206,0.4615384615,0.03397761953,0.07028704422,0.03553612466,0.0700427491,0.1880007999,1,0
0.3430555556,0.202,0.6730769231,0.03479145473,0.07540729247,0.06274872485,0.07579743505,0.1275248317,0.2285995428,0
0.3318333333,0.629,0.1923076923,0.08865717192,0.1078355314,0.008351549801,0.02038803025,0.2235984268,0.2075995848,0
0.3428333333,0.192,0.6538461538,0.03494404883,0.03723816912,0.02539095342,0.04077606051,0.3552563162,0.310999378,0
0.3207222222,0.548,0.5,0.09008138352,0.07866563227,0.03901126618,0.08615586978,0.5678554763,1,1
0.3352777778,0.433,0.9038461538,0.0269328586,0.04158262219,0.01942155709,0.03962512331,0.0925404973,0.1075997848,0
0.3428333333,0.203,0.7307692308,0.03817395727,0.06780449961,0.04980102012,0.07250904308,0.1389774015,0.2703994592,0
0.3368888889,0.355,0.5576923077,0.01297049847,0.01303335919,0.006613979037,0.01200263071,0.1799880008,0.2499995,0
0.327,0.355,0.25,0.1369023398,0.1660201707,0.05268762962,0.1308780007,0.2534431038,0.5423989152,1
0.32,0.851,0.3846153846,0.04450661241,0.05461598138,0.02337312931,0.0559026636,0.165655623,0.2011995976,0
0.3485,0.108,0.1346153846,0.075,0.06935608999,0.0374138221,0.0700427491,0.406119592,0.6847986304,1
0.3287222222,0.55,0.5769230769,0.03407934893,0.03785880528,0.01768398632,0.03798092733,0.224985001,0.236999526,0
0.3198333333,0.578,0.5576923077,0.03331637843,0.05647788984,0.02827756292,0.06231502795,0.09228718085,0.35499929,1
0.3433333333,0.191,0.6923076923,0.05806205493,0.07742435997,0.05145451488,0.07596185465,0.1919405373,0.2361995276,0
0.3450555556,0.177,0.6153846154,0.05956256358,0.08844065167,0.04049660893,0.07448207826,0.2796546897,0.38999922,0
0.3486666667,0.12,0.5,0.04326042726,0.06268425136,0.02771705622,0.06034199277,0.1674488367,0.3433993132,0
0.3426666667,0.226,0.4615384615,0.1298575788,0.1567106284,0.06473852363,0.1573495561,0.2958136124,0.382999234,0
0.3418888889,0.222,0.5961538462,0.05231434385,0.09325058185,0.06717672776,0.09519894771,0.1913872409,0.3687992624,0
0.3272222222,0.58,0.6730769231,0.04712614446,0.05135764158,0.02684827084,0.0559026636,0.2238384108,0.297999404,0
0.3452777778,0.21,0.4230769231,0.1317141404,0.1464701319,0.0648786503,0.1453469254,0.3006466236,0.3797992404,0
0.3484444444,0.211,0.75,0.04000508647,0.06485647789,0.03525587131,0.05902663598,0.09930004666,0.138999722,0
0.3235,0.524,0.2307692308,0.2603255341,0.2913886734,0.1590157502,0.2985859915,0.3164455703,0.5221989556,0
0.3224444444,0.633,0.05769230769,0.2030773143,0.1950349108,0.1026848271,0.1997698126,0.3317112193,0.3165993668,0
0.3228333333,0.531,0.7692307692,0.04689725331,0.05275407292,0.0201502158,0.05014797764,0.2245316979,0.4703990592,0
0.3212222222,0.629,0.3461538462,0.04966937945,0.04111714507,0.01844067037,0.04439329168,0.5340510633,0.785998428,1
0.3198333333,0.575,0.7692307692,0.1233468973,0.1515903801,0.05111821086,0.1565274581,0.3367708819,0.7121985756,1
0.3497777778,0.076,0.8269230769,0.08064598169,0.1031807603,0.04299086374,0.1027622493,0.2093860409,0.2827994344,1
0.3471111111,0.183,0.4230769231,0.06096134283,0.06206361521,0.03775012611,0.06626109832,0.2973135124,0.3795992408,0
0.3429444444,0.225,0.6730769231,0.05317904374,0.05585725369,0.02463426938,0.05360078921,0.2965468969,0.5237989524,0
0.3435555556,0.178,0.2692307692,0.04346388606,0.08657874321,0.05434112438,0.08549819138,0.1320445304,0.2781994436,1
0.3181111111,0.645,0.3269230769,0.07792472024,0.09123351435,0.04775517067,0.0970075633,0.2621758549,0.3417993164,0
0.3439444444,0.193,0.7115384615,0.0495930824,0.05523661753,0.03315397119,0.0555738244,0.2763082461,0.3505992988,0
0.3199444444,0.563,0.6730769231,0.02199898271,0.03506594259,0.01687125161,0.03567905294,0.1999866676,0.4581990836,1
0.3449444444,0.191,0.4615384615,0.05719735504,0.05880527541,0.02844571493,0.06330154554,0.3317512166,0.5341989316,0
0.3426111111,0.199,0.8461538462,0.0487792472,0.06004654771,0.02917437363,0.05984873397,0.1902673155,0.252999494,0
0.3387222222,0.413,0.4615384615,0.05745167854,0.06330488751,0.0327616165,0.06494574153,0.1140323978,0.190999618,0
0.3435,0.197,0.5961538462,0.08616480163,0.1643134213,0.09971414158,0.1573495561,0.1603159789,0.317999364,0
0.3403333333,0.205,0.3653846154,0.08868260427,0.1064391001,0.0779664817,0.09602104571,0.5278581428,1,1
0.3425,0.193,0.5961538462,0.06983723296,0.1081458495,0.05529398576,0.09832292009,0.2342443837,0.3855992288,0
0.3491666667,0.222,0.1923076923,0.0264242116,0.02699767261,0.008884031164,0.01792173627,0.4824411706,0.3437993124,0
0.3391111111,0.223,0.2692307692,0.3867497457,0.4536850272,0.1765876352,0.4651430451,0.2646423572,0.433999132,0
0.3501111111,0.194,0.5192307692,0.08797049847,0.09930178433,0.04932458943,0.1075304176,0.2302846477,0.1795996408,0
0.3493333333,0.076,0.5384615385,0.05493387589,0.09433669511,0.03752592343,0.09388359092,0.1276714886,0.2561994876,1
0.3183333333,0.666,0.8269230769,0.03519837233,0.0440651668,0.01631074491,0.03682999013,0.2604026398,0.41999916,0
0.3429444444,0.205,0.9038461538,0.01681078332,0.05570209465,0.03940362087,0.05047681684,0.08778748083,0.22499955,0
0.3231666667,0.534,0.5,0.04699898271,0.05259891389,0.05470545373,0.05376520881,0.2724485034,0.36499927,0
0.3477777778,0.19,0.6153846154,0.03212105799,0.02761830877,0.01423687013,0.02959552779,0.2444303713,0.6281987436,0
0.3427777778,0.19,0.25,0.06243641913,0.1025601241,0.05535003643,0.1016113121,0.1970468635,0.3471993056,0
0.3307777778,0.274,0.2884615385,0.05556968464,0.05989138867,0.02317695196,0.0552449852,0.3584094394,0.4461991076,1
0.3221666667,0.527,0.5384615385,0.09727873856,0.07339022498,0.03965584889,0.07892140743,0.7116192254,1,0
0.3450555556,0.161,0.7884615385,0.04552390641,0.05601241272,0.01513368085,0.04669516606,0.401619892,1,0
0.3483333333,0.254,0.5961538462,0.02985757884,0.05585725369,0.03253741382,0.05392962841,0.07066195587,0.112999774,0
0.3385555556,0.409,0.2115384615,0.06541200407,0.07044220326,0.03929151953,0.06823413351,0.2452236518,0.1457997084,0
0.3437777778,0.196,0.6538461538,0.0728128179,0.06997672614,0.03483549128,0.07661953305,0.4047930138,0.5943988112,0
0.3424444444,0.209,0.7307692308,0.05488301119,0.09030256012,0.02973488033,0.09487010852,0.1976068262,0.7105985788,0
0.3480555556,0.116,0.1923076923,0.04282807731,0.07990690458,0.02527885208,0.07382439987,0.2525898273,0.4125991748,1
0.3308333333,0.296,0.2115384615,0.03303662258,0.04344453064,0.03245333782,0.03666557054,0.1703619759,0.2583994832,0
0.3483333333,0.207,0.6538461538,0.01442014242,0.02218774244,0.01084580461,0.02268990464,0.1198653423,0.1465997068,0
0.3486111111,0.192,0.1346153846,0.2495422177,0.2969743988,0.1568017488,0.2842814864,0.2765282315,0.2491995016,0
0.3446111111,0.183,0.3076923077,0.05175483215,0.08750969744,0.03133232442,0.0827030582,0.2169588694,0.37499925,0
0.3228888889,0.533,0.6923076923,0.0484231943,0.1069045772,0.09979821759,0.1039131865,0.1398040131,0.37499925,0
0.3231111111,0.452,0.3461538462,0.08049338759,0.08269976726,0.03676923939,0.07135810589,0.4348643424,0.7147985704,1
0.3279444444,0.565,0.3076923077,0.1007121058,0.1110938712,0.04977299479,0.1190397895,0.2658889407,0.27499945,0
0.3438333333,0.201,0.8269230769,0.03914038657,0.05989138867,0.03144442576,0.06198618875,0.1640223985,0.391999216,0
0.3347222222,0.483,0.2884615385,0.07103255341,0.06764934057,0.03954374755,0.07250904308,0.3285914272,0.2187995624,0
0.3385555556,0.236,1,0.03583418108,0.05570209465,0.02749285354,0.04998355804,0.1863275782,0.3985992028,0
0.343,0.224,0.8076923077,0.02263479145,0.0277734678,0.01555406087,0.03288391976,0.2987867476,0.5437989124,0
0.3187777778,0.694,0.25,0.01332655137,0.0200155159,0.006025447004,0.01479776389,0.1030264649,0.10999978,0
0.3435555556,0.196,0.4615384615,0.04158189217,0.07866563227,0.06950283056,0.07908582703,0.1628691421,0.37499925,0
0.3441111111,0.212,0.6538461538,0.0747965412,0.08657874321,0.04652205594,0.09470568892,0.3044263716,0.542998914,0
0.3401666667,0.224,0.1153846154,0.4125635809,0.3582622188,0.1877697438,0.3419927655,0.4330577961,0.6161987676,0
0.3449444444,0.182,0.6153846154,0.06856561546,0.09930178433,0.06529903032,0.1029266689,0.1965135658,0.3691992616,0
0.3443333333,0.18,0.3076923077,0.07517802645,0.06097750194,0.03864693683,0.07053600789,0.5663089127,0.7191985616,0
0.3417222222,0.214,0.5384615385,0.09000508647,0.06842513576,0.03335014853,0.0692206511,0.7119258716,1,0
0.3496666667,0.072,0.5961538462,0.06787894201,0.07975174554,0.04556919455,0.08204537981,0.2128058129,0.2337995324,1
0.3222222222,0.596,0.6153846154,0.08555442523,0.1033359193,0.05549016311,0.111476488,0.2466502233,0.357999284,0
0.3199444444,0.581,0.4807692308,0.02995930824,0.08456167572,0.01659099826,0.07250904308,0.2448370109,1,1
0.3436666667,0.217,0.6538461538,0.06063072228,0.09371605896,0.05809651925,0.08878658336,0.1537364176,0.315999368,0
0.3455,0.167,0.1730769231,0.03985249237,0.04639255237,0.01891710106,0.04833936205,0.3474701687,0.3991992016,0
0.342,0.219,0.7115384615,0.03855544252,0.05337470908,0.02754890421,0.05705360079,0.3333111126,0.4871990256,0
0.344,0.176,0.4807692308,0.05073753815,0.09883630721,0.02082282383,0.09815850049,0.09744017066,0.0937998124,0
0.3253333333,0.647,0.09615384615,0.1440996948,0.1827773468,0.08797152626,0.1859585663,0.2240383974,0.2177995644,0
0.3377222222,0.231,0.4230769231,0.1919633774,0.1610550815,0.08001233115,0.1657349556,0.4485700953,0.8185983628,1
0.3190555556,0.596,1,0.08794506612,0.07261442979,0.04060871027,0.07744163104,0.6121858543,1,1
0.3497222222,0.076,0.7115384615,0.1240844354,0.1405740884,0.05818059526,0.1432094706,0.24415039,0.3095993808,1
0.3276111111,0.714,0.1923076923,0.07980671414,0.08130333592,0.035732302,0.084018415,0.2718152123,0.328999342,0
0.3415555556,0.204,0.8269230769,0.05511190234,0.03941039566,0.02132727986,0.0420914173,0.9122191854,1,0
0.3253333333,0.657,1,0.07833163784,0.08456167572,0.02732470153,0.08138770141,0.2517165522,0.328999342,0
0.3529444444,0.177,0.5,0.1093591048,0.1190069822,0.04363544644,0.1099967116,0.2940270649,0.24499951,0
0.3431111111,0.195,0.7115384615,0.01121566633,0.01939487975,0.01092988061,0.01611312068,0.110079328,0.1803996392,0
0.3448888889,0.178,0.6730769231,0.04206510682,0.05011636928,0.02984698167,0.05820453798,0.2322311846,0.372999254,0
0.3186666667,0.625,0.5961538462,0.06495422177,0.07990690458,0.0422341797,0.08763564617,0.2533164456,0.3251993496,0
0.3435,0.209,0.8653846154,0.03374872838,0.0420480993,0.02995908301,0.04669516606,0.2264982335,0.3075993848,0
0.3478333333,0.211,0.3076923077,0.02899287894,0.02808378588,0.01757188498,0.03387043736,0.329604693,0.2653994692,0
0.3483333333,0.117,0.1153846154,0.2004069176,0.2378588053,0.1053752592,0.2400526143,0.2786947537,0.3651992696,1
0.3446111111,0.176,0.5384615385,0.03524923703,0.04220325834,0.02525082675,0.04833936205,0.316405573,0.37499925,0
0.3434444444,0.205,0.7884615385,0.00989318413,0.01582622188,0.01275152738,0.01759289707,0.1801946537,0.2183995632,0
0.3257777778,0.662,0.6538461538,0.06223296033,0.07804499612,0.03018328569,0.07497533706,0.2038530765,0.265999468,0
0.3435,0.204,0.7307692308,0.00979145473,0.01582622188,0.01126618463,0.01561986189,0.1083261116,0.2593994812,0
0.3415555556,0.218,0.8076923077,0.04097151577,0.06361520559,0.02463426938,0.06346596514,0.2128058129,0.4435991128,0
0.3432222222,0.263,0.07692307692,0.3649033571,0.3328161365,0.1636399305,0.2969417955,0.3586360909,0.4447991104,0
0.3152222222,0.986,0.4807692308,0.05961342828,0.08254460822,0.03130429909,0.0697139099,0.1814679021,0.1291997416,0
0.3487777778,0.084,0.3653846154,0.06843845371,0.05384018619,0.03234123648,0.06017757317,0.5366975535,0.7271985456,1
0.3225,0.521,0.3846153846,0.05963886063,0.04996121024,0.02494254806,0.04537980927,0.6678688087,1,0
0.3438888889,0.191,0.7692307692,0.01304679552,0.0155159038,0.01118210863,0.01627754028,0.3249783348,0.3351993296,0
0.3582222222,0.222,0.5769230769,0.01373346897,0.02110162917,0.003419090858,0.01035843473,0.08888074128,0.08499983,0
0.3303888889,0.779,0.3461538462,0.03138351984,0.04127230411,0.01521775685,0.03304833936,0.167695487,0.1437997124,0
0.3262222222,0.673,0.1153846154,0.1074008138,0.1042668735,0.04896026008,0.1037487669,0.3612425838,0.5347989304,0
0.3499444444,0.07,0.1346153846,0.05918107833,0.07602792863,0.03654503671,0.07316672147,0.2236717552,0.2643994712,1
0.326,0.603,0.3076923077,0.1028738555,0.09666408068,0.05218317359,0.1027622493,0.3249783348,0.2861994276,0
0.3423888889,0.216,0.4807692308,0.06230925738,0.09588828549,0.02953870299,0.09503452812,0.2424838344,0.52499895,0
0.3253888889,0.653,0.6923076923,0.03784333672,0.04561675718,0.02370943333,0.04587306807,0.208039464,0.1653996692,0
0.3437777778,0.207,0.8269230769,0.02670396745,0.03910007758,0.02298077462,0.04011838211,0.1349910006,0.4311991376,0
0.3225,0.535,0.6923076923,0.02115971516,0.03273855702,0.01527380752,0.03469253535,0.2187387507,0.4887990224,0
0.3487222222,0.116,0.03846153846,0.1175991862,0.14678045,0.05860097528,0.1328510358,0.2448903406,0.428999142,1
0.3342777778,0.245,0.4615384615,0.05513733469,0.05787432118,0.0261756628,0.06017757317,0.3612892474,0.5617988764,1
0.3346111111,0.48,0.4615384615,0.09532044761,0.1194724593,0.05120228687,0.1182176915,0.1814679021,0.1661996676,0
0.3261111111,0.592,0.5384615385,0.08413021363,0.1188518231,0.08970909702,0.1183821111,0.1179521365,0.1477997044,0
0.3487222222,0.183,0.03846153846,0.03621566633,0.03894491854,0.01908525307,0.03156856297,0.2722018532,0.1999996,0
0.3531111111,0.193,0.3269230769,0.1346134283,0.1964313421,0.03365842722,0.09848733969,0.1123191787,0.1767996464,0
